DATE ADDED TO CATALOG,PUBMEDID,FIRST AUTHOR,DATE,JOURNAL,LINK,STUDY,DISEASE/TRAIT,INITIAL SAMPLE SIZE,REPLICATION SAMPLE SIZE,REGION,CHR_ID,CHR_POS,REPORTED GENE(S),MAPPED_GENE,UPSTREAM_GENE_ID,DOWNSTREAM_GENE_ID,SNP_GENE_IDS,UPSTREAM_GENE_DISTANCE,DOWNSTREAM_GENE_DISTANCE,STRONGEST SNP-RISK ALLELE,SNPS,MERGED,SNP_ID_CURRENT,CONTEXT,INTERGENIC,RISK ALLELE FREQUENCY,P-VALUE,PVALUE_MLOG,P-VALUE (TEXT),OR or BETA,95% CI (TEXT),PLATFORM [SNPS PASSING QC],CNV
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr6:143098365-?,chr6:143098365,0.0,,,1.0,NR,1e-08,8.0,(conditional),0.0587401,[0.039-0.079] unit increase,"Affymetrix, Illumina [1198787] (imputed)",N
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr6:153427706-?,chr6:153427706,0.0,,,1.0,NR,1e-11,11.0,(conditional),0.0335063,[0.024-0.043] unit increase,"Affymetrix, Illumina [1198787] (imputed)",N
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr7:18604697-?,chr7:18604697,0.0,,,1.0,NR,5e-06,5.301029995663981,(conditional),0.245959,[0.14-0.35] unit increase,"Affymetrix, Illumina [1198787] (imputed)",N
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr7:50365413-?,chr7:50365413,0.0,,,1.0,NR,2e-07,6.698970004336019,(conditional),0.0907358,[0.056-0.125] unit decrease,"Affymetrix, Illumina [1198787] (imputed)",N
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr7:50659193-?,chr7:50659193,0.0,,,1.0,NR,1e-06,6.0,(conditional),0.0332083,[0.02-0.047] unit decrease,"Affymetrix, Illumina [1198787] (imputed)",N
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr7:51028400-?,chr7:51028400,0.0,,,1.0,NR,3e-06,5.522878745280337,(conditional),0.0642319,[0.037-0.091] unit decrease,"Affymetrix, Illumina [1198787] (imputed)",N
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr7:100295908-?,chr7:100295908,0.0,,,1.0,NR,2e-08,7.698970004336019,(conditional),0.0461894,[0.03-0.062] unit increase,"Affymetrix, Illumina [1198787] (imputed)",N
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr8:26130329-?,chr8:26130329,0.0,,,1.0,NR,4e-15,14.397940008672036,(conditional),0.0519218,[0.039-0.065] unit increase,"Affymetrix, Illumina [1198787] (imputed)",N
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr8:105958279-?,chr8:105958279,0.0,,,1.0,NR,2e-06,5.698970004336019,(conditional),0.351813,[0.21-0.5] unit increase,"Affymetrix, Illumina [1198787] (imputed)",N
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr9:85316592-?,chr9:85316592,0.0,,,1.0,NR,4e-13,12.397940008672036,(conditional),0.0383682,[0.028-0.049] unit decrease,"Affymetrix, Illumina [1198787] (imputed)",N
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr1:214362046-?,chr1:214362046,0.0,,,1.0,NR,5e-07,6.301029995663981,(conditional),0.15113,[0.092-0.21] unit decrease,"Affymetrix, Illumina [1198787] (imputed)",N
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr2:25635264-?,chr2:25635264,0.0,,,1.0,NR,2e-09,8.698970004336019,(conditional),0.0345313,[0.023-0.046] unit increase,"Affymetrix, Illumina [1198787] (imputed)",N
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr2:43227262-?,chr2:43227262,0.0,,,1.0,NR,1e-18,18.0,(conditional),0.0454739,[0.035-0.056] unit increase,"Affymetrix, Illumina [1198787] (imputed)",N
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr2:43432975-?,chr2:43432975,0.0,,,1.0,NR,5e-08,7.301029995663981,(conditional),0.0311244,[0.02-0.042] unit decrease,"Affymetrix, Illumina [1198787] (imputed)",N
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr2:65279805-?,chr2:65279805,0.0,,,1.0,NR,2e-12,11.69897000433602,(conditional),0.036803,[0.027-0.047] unit decrease,"Affymetrix, Illumina [1198787] (imputed)",N
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr2:65574192-?,chr2:65574192,0.0,,,1.0,NR,3e-06,5.522878745280337,(conditional),0.0741047,[0.043-0.105] unit increase,"Affymetrix, Illumina [1198787] (imputed)",N
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr2:65665641-?,chr2:65665641,0.0,,,1.0,NR,7e-12,11.154901959985745,(conditional),0.0403627,[0.029-0.052] unit increase,"Affymetrix, Illumina [1198787] (imputed)",N
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr2:147905651-?,chr2:147905651,0.0,,,1.0,NR,2e-08,7.698970004336019,(conditional),0.0354079,[0.023-0.048] unit decrease,"Affymetrix, Illumina [1198787] (imputed)",N
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr2:158449081-?,chr2:158449081,0.0,,,1.0,NR,2e-09,8.698970004336019,(conditional),0.156277,[0.11-0.21] unit decrease,"Affymetrix, Illumina [1198787] (imputed)",N
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr2:161147528-?,chr2:161147528,0.0,,,1.0,NR,7e-37,36.15490195998574,(conditional),0.0760946,[0.064-0.088] unit increase,"Affymetrix, Illumina [1198787] (imputed)",N
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr2:161263858-?,chr2:161263858,0.0,,,1.0,NR,2e-15,14.69897000433602,(conditional),0.593655,[0.45-0.74] unit decrease,"Affymetrix, Illumina [1198787] (imputed)",N
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr2:165501747-?,chr2:165501747,0.0,,,1.0,NR,2e-07,6.698970004336019,(conditional),0.0687732,[0.043-0.094] unit increase,"Affymetrix, Illumina [1198787] (imputed)",N
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr2:165513091-?,chr2:165513091,0.0,,,1.0,NR,9.000000000000001e-23,22.045757490560675,(conditional),0.0603543,[0.048-0.072] unit decrease,"Affymetrix, Illumina [1198787] (imputed)",N
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr2:165821268-?,chr2:165821268,0.0,,,1.0,NR,8e-06,5.096910013008056,(conditional),0.0298531,[0.017-0.043] unit decrease,"Affymetrix, Illumina [1198787] (imputed)",N
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr2:227083411-?,chr2:227083411,0.0,,,1.0,NR,9e-49,48.04575749056068,(conditional),0.0823226,[0.071-0.093] unit increase,"Affymetrix, Illumina [1198787] (imputed)",N
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr3:12488882-?,chr3:12488882,0.0,,,1.0,NR,3e-20,19.522878745280337,(conditional),0.0485147,[0.038-0.059] unit decrease,"Affymetrix, Illumina [1198787] (imputed)",N
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr3:23589676-?,chr3:23589676,0.0,,,1.0,NR,5e-12,11.30102999566398,(conditional),0.0960652,[0.069-0.123] unit decrease,"Affymetrix, Illumina [1198787] (imputed)",N
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr3:54575859-?,chr3:54575859,0.0,,,1.0,NR,7e-08,7.154901959985743,(conditional),0.221374,[0.14-0.3] unit increase,"Affymetrix, Illumina [1198787] (imputed)",N
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr3:151993809-?,chr3:151993809,0.0,,,1.0,NR,1e-13,13.0,(conditional),0.0422151,[0.031-0.053] unit increase,"Affymetrix, Illumina [1198787] (imputed)",N
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr3:152450489-?,chr3:152450489,0.0,,,1.0,NR,6e-10,9.221848749616356,(conditional),0.084844,[0.058-0.112] unit increase,"Affymetrix, Illumina [1198787] (imputed)",N
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr3:170709193-?,chr3:170709193,0.0,,,1.0,NR,1.9999999999999998e-25,24.69897000433602,(conditional),0.057187,[0.046-0.068] unit increase,"Affymetrix, Illumina [1198787] (imputed)",N
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr3:185514393-?,chr3:185514393,0.0,,,1.0,NR,2e-79,78.69897000433602,(conditional),0.102124,[0.092-0.113] unit increase,"Affymetrix, Illumina [1198787] (imputed)",N
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr3:185830488-?,chr3:185830488,0.0,,,1.0,NR,2e-08,7.698970004336019,(conditional),0.0370372,[0.024-0.05] unit increase,"Affymetrix, Illumina [1198787] (imputed)",N
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr3:186675277-?,chr3:186675277,0.0,,,1.0,NR,1e-11,11.0,(conditional),0.072295,[0.051-0.093] unit decrease,"Affymetrix, Illumina [1198787] (imputed)",N
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr4:1193722-?,chr4:1193722,0.0,,,1.0,NR,1e-06,6.0,(conditional),0.116676,[0.07-0.164] unit increase,"Affymetrix, Illumina [1198787] (imputed)",N
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr4:17595536-?,chr4:17595536,0.0,,,1.0,NR,2e-06,5.698970004336019,(conditional),0.0682823,[0.04-0.097] unit decrease,"Affymetrix, Illumina [1198787] (imputed)",N
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr4:17922866-?,chr4:17922866,0.0,,,1.0,NR,3e-08,7.522878745280337,(conditional),0.0377255,[0.024-0.051] unit increase,"Affymetrix, Illumina [1198787] (imputed)",N
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr4:103895317-?,chr4:103895317,0.0,,,1.0,NR,8e-15,14.096910013008056,(conditional),0.0386051,[0.029-0.048] unit decrease,"Affymetrix, Illumina [1198787] (imputed)",N
2020-09-14,32541925,Vujkovic M,2020-06-15,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/32541925,Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.,Type 2 diabetes,"148,726 European ancestry cases, 965,732 European ancestry controls",,,,,NR,,,,,,,chr4:153025603-?,chr4:153025603,0.0,,,1.0,NR,1e-06,6.0,(conditional),0.0453796,[0.027-0.064] unit increase,"Affymetrix, Illumina [1198787] (imputed)",N
